N6705B Exported scope view data

"Scope.offset: 217"
"Scope.points: 8192"
"Scope.tint: 0.00292864"


Voltage 1,Current 1
3.30029,0.0501108
3.30048,0.0501354
3.30181,0.0442848
3.30048,0.0502318
3.2999,0.0500797
3.29971,0.0502447
3.29933,0.0502083
3.30067,0.0501922
3.2999,0.0503529
3.29895,0.0501633
3.29933,0.0502447
3.30009,0.0500561
3.30029,0.0502276
3.29933,0.0502844
3.30086,0.0500175
3.30067,0.0501461
3.2999,0.0501022
3.30048,0.050069
3.2999,0.050099
3.30029,0.0502297
3.29933,0.0501418
3.30029,0.0501322
3.2999,0.0502351
3.30009,0.0501911
3.29971,0.0502908
3.29952,0.0501997
3.29952,0.0502104
3.30086,0.0501611
3.30009,0.0502661
3.30009,0.0501429
3.2999,0.0502726
3.30009,0.0500079
3.30009,0.0501397
3.30067,0.0502769
3.30009,0.0501311
3.29971,0.0501847
3.30009,0.0500893
3.30067,0.0501075
3.30048,0.0502393
3.29952,0.0501718
3.30029,0.0501022
3.30048,0.0501215
3.30048,0.0501526
3.30029,0.0502276
3.30029,0.0502104
3.2999,0.0502072
3.29952,0.0515177
3.2999,0.0500722
3.29914,0.0502265
3.29952,0.050189
3.30048,0.0501183
3.30029,0.0500861
3.30009,0.050084
3.30048,0.0501793
3.30009,0.0500518
3.29914,0.0502383
3.29857,0.0501461
3.29914,0.0501461
3.2999,0.0501161
3.29952,0.0501911
3.30009,0.0501504
3.30048,0.0501461
3.2999,0.0501804
3.30067,0.0502543
3.30181,0.0501858
3.30067,0.0503561
3.29952,0.0500765
3.30353,0.0420152
3.30086,0.0502051
3.30048,0.0501836
3.29914,0.0500004
3.29971,0.0500197
3.2999,0.0501172
3.30086,0.0500133
3.30105,0.0502715
3.29971,0.0500465
3.30029,0.0501215
3.29971,0.0500604
3.30009,0.050114
3.29971,0.0502597
3.29952,0.0500797
3.2999,0.050129
3.30029,0.0501075
3.29971,0.0501504
3.29971,0.0502436
3.30029,0.0500218
3.30009,0.0499532
3.30009,0.0501879
3.30067,0.0502501
3.29971,0.050024
3.29971,0.0498161
3.30086,0.0499972
3.29952,0.0500958
3.30048,0.0500572
3.29876,0.0501697
3.29952,0.05004
3.29971,0.0500508
3.30067,0.0501354
3.2999,0.0501558
3.29952,0.0501826
3.30009,0.0501751
3.2999,0.0500775
3.30048,0.0501622
3.30029,0.0502426
3.30067,0.0501461
3.30009,0.0501386
3.2999,0.0502243
3.2999,0.0501333
3.30009,0.0501815
3.30086,0.0501022
3.30009,0.050159
3.29971,0.0408944
3.2999,0.0501579
3.30009,0.0502329
3.30029,0.0501011
3.2999,0.0501322
3.30029,0.0501343
3.2999,0.0501954
3.30009,0.0500636
3.29971,0.0501097
3.2999,0.0501718
3.30086,0.0501879
3.30029,0.0502276
3.29971,0.0500883
3.29914,0.0500936
3.30029,0.0501504
3.30067,0.0500818
3.30067,0.050159
3.30009,0.0500411
3.29952,0.0500808
3.30048,0.0501879
3.30009,0.0502404
3.30048,0.0501997
3.30029,0.0501536
3.29952,0.0502029
3.29857,0.0501065
3.30009,0.050174
3.30048,0.0502211
3.2999,0.0500958
3.29971,0.0501686
3.30009,0.0501526
3.29933,0.0500454
3.30048,0.0500958
3.30029,0.0501622
3.30029,0.0501429
3.29971,0.0502265
3.30009,0.0502511
3.30009,0.0502061
3.29971,0.0501183
3.29895,0.0501933
3.29971,0.050219
3.2999,0.0501547
3.2999,0.0500154
3.30029,0.0501911
3.30009,0.0501697
3.30029,0.044558
3.30029,0.0501483
3.29933,0.0501601
3.2999,0.0502619
3.30048,0.0502822
3.29933,0.0500743
3.30029,0.0500936
3.30029,0.0501536
3.30048,0.0500968
3.30067,0.0500818
3.29952,0.0500947
3.29971,0.0500411
3.29914,0.0501365
3.2999,0.0501375
3.2999,0.0502147
3.30029,0.0501965
3.29971,0.0501461
3.30009,0.0502468
3.30162,0.0500154
3.29971,0.0500475
3.30048,0.0501665
3.29933,0.0500872
3.2999,0.0501633
3.29933,0.0501236
3.30048,0.0500958
3.29933,0.0500497
3.2999,0.050219
3.29952,0.0500861
3.29952,0.0500904
