N6705B Exported scope view data

"Scope.offset: 217"
"Scope.points: 8192"
"Scope.tint: 0.00292864"


Voltage 1,Current 1
3.30048,0.0496875
3.29933,0.0497121
3.30067,0.0496639
3.30029,0.0498054
3.30009,0.0496789
3.30009,0.0498664
3.29971,0.0497036
3.2999,0.0497014
3.30048,0.0498225
3.30009,0.0496886
3.29971,0.0497829
3.2999,0.0496543
3.29952,0.0497539
3.29933,0.0498825
3.29971,0.0498343
3.29895,0.0497346
3.29952,0.0497293
3.30048,0.0497271
3.30029,0.0498579
3.29971,0.0499179
3.2999,0.0496125
3.30029,0.0496736
3.29914,0.0506058
3.30029,0.0497475
3.29971,0.0496575
3.30067,0.0498354
3.30124,0.04974
3.30067,0.0496725
3.29952,0.0497325
3.30086,0.0496961
3.30029,0.0497593
3.29971,0.0497368
3.30105,0.0498375
3.30086,0.0497582
3.30029,0.0497389
3.30009,0.0497025
3.2999,0.04983
3.2999,0.0497089
3.30009,0.0497775
3.30009,0.0497539
3.2999,0.0498193
3.29952,0.0498075
3.30048,0.0497861
3.30276,0.0416006
3.29952,0.0495825
3.29952,0.0498054
3.2999,0.0497411
3.30009,0.0497164
3.30009,0.0498161
3.29895,0.0497561
3.2999,0.0498032
3.30009,0.0497561
3.30029,0.0498354
3.29971,0.0497839
3.2999,0.049935
3.30029,0.0498118
3.30029,0.0498911
3.30048,0.0497475
3.2999,0.0497293
3.2999,0.0498611
3.29952,0.0497764
3.30029,0.0499275
3.30048,0.0498322
3.30009,0.0499425
3.29971,0.0498311
3.30009,0.0500486
3.30029,0.0496596
3.30009,0.0498268
3.30009,0.0497743
3.2999,0.0497786
3.30009,0.0499404
3.2999,0.0500122
3.30009,0.0498257
3.2999,0.0499854
3.30067,0.049949
3.2999,0.0499318
3.30067,0.0498225
3.2999,0.049815
3.29933,0.0498161
3.30048,0.0498386
3.29933,0.0500261
3.30048,0.0498965
3.30086,0.0498311
3.30048,0.0499297
3.29971,0.0499511
3.30067,0.0499072
3.29876,0.0497454
3.29971,0.0431264
3.29952,0.0499543
3.29971,0.0498793
3.30029,0.0498932
3.29933,0.0498879
3.2999,0.0498793
3.30048,0.0497422
3.29952,0.0498054
3.30048,0.0497754
3.30124,0.0498761
3.30009,0.0499018
3.29952,0.0498343
3.30067,0.04977
3.2999,0.049904
3.30048,0.0498139
3.29971,0.049845
3.30029,0.0497754
3.30086,0.049785
3.30067,0.0497786
3.30048,0.0497239
3.30029,0.0496746
3.30029,0.0499757
3.29933,0.0498129
3.30009,0.0498064
3.29971,0.0497711
3.30009,0.0495696
3.30009,0.049695
3.30009,0.0497057
3.30029,0.0499607
3.30029,0.0497111
3.30029,0.0498032
3.30009,0.0497722
3.29952,0.0498793
3.2999,0.0497861
3.30067,0.0496618
3.30009,0.049874
3.29952,0.0496179
3.29952,0.0498622
3.30067,0.0497764
3.2999,0.0497004
3.2999,0.0499307
3.30048,0.0498429
3.29952,0.0497121
3.30048,0.0497486
3.29819,0.044393
3.30067,0.0496564
3.29971,0.0498793
3.29914,0.0498825
3.30105,0.0499961
3.29971,0.0497979
3.30029,0.0498193
3.29952,0.0499329
3.29952,0.0499072
3.29914,0.0499822
3.29914,0.0498954
3.2999,0.0498836
3.30048,0.0498332
3.29971,0.0498536
3.30067,0.0499854
3.30029,0.0499061
3.30029,0.0499361
3.29876,0.0498547
3.29971,0.0499854
3.30029,0.049904
3.30067,0.0499425
3.30029,0.0498664
3.30067,0.0499629
3.29952,0.0499125
3.29914,0.0498836
3.2999,0.0499629
3.30048,0.0500068
3.30029,0.0500165
3.30048,0.0499832
3.29971,0.0500304
3.2999,0.0500304
3.30105,0.0499618
3.30029,0.049905
3.29952,0.0500775
3.30067,0.0501247
3.30105,0.0499457
3.2999,0.0498332
3.30086,0.0498772
3.30029,0.0499929
3.30029,0.0500218
3.30086,0.0500733
3.30067,0.0498675
3.29971,0.0499897
3.30009,0.0501183
3.29876,0.0508641
3.2999,0.0499275
3.30086,0.0500036
3.30067,0.0499125
3.30048,0.0500208
3.30086,0.0499715
3.30048,0.0500529
3.30029,0.049889
3.30048,0.04989
3.29933,0.0498804
3.2999,0.0501493
3.30029,0.0498879
3.30029,0.04992
3.30029,0.0498536
3.29933,0.0498997
3.29971,0.0500272
3.30009,0.0499254
3.2999,0.049904
3.30067,0.0497882
3.2999,0.0499404
3.30048,0.0500711
3.30429,0.0437286
3.29971,0.0499704
3.30009,0.0500197
3.30086,0.0499811
3.30105,0.0499918
3.30048,0.049979
3.2999,0.0498729
3.29971,0.0499875
3.29971,0.0501011
3.29971,0.0500186
3.30009,0.0499629
3.30086,0.0498986
3.29914,0.0499779
3.30048,0.050039
3.30067,0.050039
3.29971,0.0499511
3.30009,0.0498611
3.29971,0.0498632
3.30009,0.049995
3.29914,0.0500133
3.2999,0.0499543
3.30067,0.0499104
3.2999,0.0500079
3.29933,0.04977
3.2999,0.0501665
3.30009,0.0497904
3.30048,0.0499886
3.29971,0.0498847
3.30086,0.0499457
3.2999,0.0499018
3.29971,0.0499436
3.30029,0.0500036
3.30067,0.0500465
3.30009,0.0499243
3.30029,0.0499061
3.29952,0.0499115
3.30048,0.0499897
3.2999,0.0500347
3.30048,0.049935
3.29952,0.050025
3.30029,0.0501943
3.29952,0.0499704
3.30009,0.0500808
3.2999,0.0500304
3.30048,0.0425724
3.2999,0.049935
3.30009,0.0500122
3.2999,0.0500058
3.30048,0.0499329
3.30029,0.0500165
3.30009,0.0499361
3.30009,0.0500786
3.2999,0.0500658
3.30029,0.0500047
3.29971,0.0499468
3.30067,0.0500765
3.29914,0.0500593
3.30067,0.0499211
3.30029,0.0500036
3.30067,0.0499993
3.30029,0.0499168
3.2999,0.0500636
3.2999,0.0499072
3.30029,0.0499682
3.29914,0.0500797
3.30029,0.0501204
3.30048,0.0499897
3.29971,0.0500336
3.30029,0.0500593
3.2999,0.0499747
3.30029,0.0500958
3.30029,0.0499897
3.29933,0.0500454
3.30086,0.0500454
3.30009,0.0501515
3.30048,0.0499393
3.2999,0.0499715
3.2999,0.0501311
3.30067,0.0500733
3.2999,0.0499822
3.30009,0.0499779
3.29971,0.0500583
3.29933,0.0500818
3.30009,0.0500208
3.30009,0.0500808
3.29914,0.0501225
3.29914,0.0501118
3.29971,0.050085
3.2999,0.044139
3.29933,0.0501643
3.29952,0.0501129
3.30048,0.0500475
3.2999,0.0499211
3.29895,0.0499757
3.30067,0.0499886
3.2999,0.0500829
3.29952,0.04992
3.29952,0.0499511
3.29971,0.0500861
3.29971,0.0500143
3.30009,0.0499575
3.30067,0.0499318
3.30029,0.049919
3.30029,0.0500133
3.30009,0.0500325
3.29933,0.0499768
3.30009,0.0500604
3.29933,0.0499404
3.30048,0.0501022
3.30048,0.0499972
3.30048,0.0501386
3.2999,0.0499747
3.29971,0.0499618
3.30086,0.0501279
3.30048,0.0500808
3.2999,0.0501
3.30029,0.050055
3.29952,0.0501772
3.2999,0.0501901
3.30029,0.04998
3.2999,0.0500861
3.2999,0.0500711
3.29895,0.0499993
3.29971,0.0500154
3.2999,0.0499447
3.30029,0.0501461
3.30105,0.0499404
3.29971,0.0499361
3.30009,0.0502029
3.2999,0.0499232
3.30009,0.0500508
3.29952,0.0500058
3.29933,0.0512091
3.2999,0.0500025
3.29914,0.050054
3.30029,0.0499875
3.30029,0.0500604
3.30048,0.0500486
3.2999,0.0501215
3.30009,0.0499757
3.2999,0.0500915
3.30029,0.0499779
3.30029,0.0499865
3.30009,0.0500154
3.30105,0.0500958
3.29971,0.0499457
3.30029,0.050039
3.29971,0.0500283
3.30048,0.0500593
3.30009,0.0500947
3.30067,0.0501279
3.29971,0.0501686
3.30009,0.0501225
3.30486,0.0466786
3.30067,0.0499918
3.2999,0.0500572
3.30009,0.0500197
3.30029,0.050129
3.30009,0.0500658
3.30009,0.0500154
3.30067,0.0499029
3.30029,0.0500529
3.30029,0.0501568
3.30029,0.0501118
3.29914,0.0501065
3.29971,0.0501408
3.29933,0.0499854
3.30048,0.0500797
3.2999,0.0500111
3.29933,0.0501847
3.30009,0.0500583
3.29971,0.0501279
3.30009,0.0501836
3.29933,0.049934
3.30029,0.0500325
3.30009,0.0500733
3.30009,0.0500058
3.30105,0.0501193
3.30105,0.0500433
3.29933,0.0500979
3.30009,0.0500058
3.30029,0.0501579
3.30009,0.0501343
3.29971,0.0501
3.2999,0.0499307
3.2999,0.0501397
3.30048,0.0502168
3.30048,0.0501108
3.29933,0.0501172
3.29971,0.0499736
3.30067,0.0501236
3.30029,0.0501997
3.30048,0.0500872
3.29952,0.0500861
3.29952,0.050055
3.30009,0.050039
3.29952,0.0500133
3.29914,0.0413048
3.30009,0.0501268
3.30009,0.0499115
3.30029,0.0501847
3.30029,0.0501922
3.30029,0.0499597
3.29971,0.0501129
3.30086,0.0500186
3.29933,0.0501461
3.2999,0.0502351
3.2999,0.0499265
3.30029,0.0501911
3.29933,0.0500722
3.30009,0.0502683
3.29971,0.0501976
3.2999,0.0501526
3.30048,0.0500315
3.30029,0.049935
3.29971,0.0500325
3.2999,0.050024
3.30009,0.0500722
3.2999,0.0501215
3.29971,0.0500775
3.29971,0.0500133
3.29971,0.0500229
3.30067,0.0500743
3.2999,0.0501697
3.30105,0.0499147
3.30009,0.0500422
3.30009,0.0501761
3.2999,0.0500647
3.30067,0.0499415
3.30067,0.0499865
3.30048,0.0500604
3.30048,0.0500754
3.2999,0.0501333
3.30067,0.0500733
3.30029,0.0500733
3.29971,0.0502961
3.30124,0.0499897
3.30086,0.0500936
3.30009,0.050114
3.30029,0.0500679
3.30086,0.0500465
3.30048,0.0444573
3.30009,0.050114
3.30009,0.0501708
3.30009,0.0500733
3.29952,0.0501043
3.30009,0.0500272
3.2999,0.0501911
3.29971,0.0501054
3.2999,0.0499104
3.30029,0.049904
3.29857,0.0500368
3.30048,0.0499393
3.30029,0.0499886
3.2999,0.0500293
3.2999,0.0500175
3.30067,0.0500058
3.29933,0.0499457
3.30067,0.0499318
3.30067,0.0501558
3.30048,0.049949
3.30009,0.0501268
3.30009,0.049889
3.30009,0.0500261
3.30048,0.0499575
3.30029,0.0500872
3.30086,0.0500347
3.30029,0.050025
3.30086,0.0499832
3.29971,0.0500218
3.30009,0.0499757
3.30029,0.0499854
3.29971,0.0500979
3.29971,0.0501247
3.30067,0.0499736
3.30009,0.0499661
3.30124,0.0500208
3.29952,0.0499832
3.29933,0.0500304
3.30086,0.0499586
3.29914,0.0499307
3.30029,0.050159
3.29933,0.0500497
3.29914,0.0500015
3.29971,0.0499779
3.298,0.0511384
3.30009,0.0501451
3.29876,0.0500379
3.29971,0.05007
3.30009,0.0499982
3.2999,0.0501901
3.30009,0.0499586
3.29971,0.0500368
3.29933,0.0500165
3.2999,0.0499918
3.30009,0.049994
3.30067,0.0500197
3.30086,0.0500272
3.30009,0.0501033
3.29914,0.050099
3.302,0.049995
3.29933,0.0500454
3.30009,0.0498815
3.30029,0.0500979
3.2999,0.0501075
3.29971,0.049995
3.30257,0.0488667
3.2999,0.0499779
3.30029,0.0500315
3.30048,0.0500465
3.30048,0.0500422
3.29971,0.049964
3.30048,0.0500229
3.30048,0.0501676
3.30067,0.0498922
3.30105,0.05001
3.2999,0.0499661
3.29933,0.0500786
3.29952,0.0500743
3.2999,0.0500443
3.30048,0.0500443
3.29914,0.0500475
3.30067,0.0500368
3.29933,0.0501847
3.30048,0.05004
3.30009,0.050085
3.30048,0.0500561
3.30029,0.0499854
3.30029,0.0501333
3.30067,0.050085
3.2999,0.0499415
3.30029,0.0499222
3.2999,0.050084
3.30029,0.0499179
3.2999,0.0501815
3.2999,0.0500272
3.29971,0.0500304
3.2999,0.0501986
3.30105,0.050085
3.30009,0.0500433
3.2999,0.0501858
3.30048,0.0500025
3.29914,0.0499072
3.30067,0.0501483
3.30029,0.0500883
3.30105,0.0500047
3.2999,0.050084
3.30067,0.0501772
3.30029,0.049935
3.29952,0.0502104
3.30086,0.0406544
3.29971,0.0501097
3.30067,0.0501247
3.29971,0.050099
3.30009,0.0501193
3.2999,0.0501236
3.2999,0.0502179
3.29971,0.050055
3.30086,0.0501879
3.29952,0.0500925
3.29952,0.0500058
3.2999,0.0500947
3.29971,0.0501408
3.2999,0.0499811
3.30009,0.0500561
3.30029,0.0501986
3.30029,0.0500893
3.2999,0.0501536
3.29971,0.0500743
3.30029,0.0500915
3.30086,0.0501279
3.2999,0.0501911
3.30067,0.0500561
3.29952,0.0500679
3.30009,0.0501193
3.30009,0.0501375
3.30048,0.0501751
3.29952,0.050084
3.30009,0.0501408
3.2999,0.0501997
3.30009,0.0498857
3.30105,0.0499404
3.30048,0.0501965
3.2999,0.0500025
3.30067,0.0500068
3.29933,0.0501858
3.29933,0.05001
3.30048,0.0501215
3.30067,0.0501354
3.2999,0.0500765
3.29952,0.0500625
3.29914,0.0500925
3.29952,0.0501558
3.30029,0.0501193
3.29952,0.0443126
3.30124,0.0501676
3.29895,0.0501493
3.2999,0.0501772
3.30009,0.0500904
3.30048,0.0501
3.29971,0.0501461
3.29952,0.0501729
3.30086,0.0500722
3.29971,0.0501086
3.30009,0.0500036
3.30048,0.0501729
3.2999,0.0502018
3.30067,0.0500915
3.29971,0.0500883
3.30009,0.050115
3.30009,0.0500561
3.29952,0.0502468
3.2999,0.050099
3.30048,0.0501365
3.29895,0.0502211
3.2999,0.049995
3.29971,0.0501547
3.30009,0.0500915
3.30124,0.0500711
3.30048,0.0501161
3.29952,0.0501493
3.2999,0.0501022
3.30029,0.0501247
3.30067,0.0501933
3.30029,0.0500765
3.29952,0.0502147
3.29971,0.0500175
3.30048,0.0501665
3.2999,0.0501043
3.30029,0.0500411
3.30048,0.0501622
3.30029,0.0501161
3.30048,0.0501526
3.30029,0.0500786
3.30009,0.0502383
3.30009,0.0501976
3.29933,0.0500808
3.30029,0.0501118
3.29857,0.0511191
3.2999,0.0501697
3.30029,0.0501022
3.30067,0.0501601
3.29914,0.0502565
3.30067,0.050054
3.2999,0.0501075
3.30029,0.0501911
3.29876,0.050264
3.30048,0.0500915
3.30009,0.0502061
3.2999,0.050129
3.29933,0.0501547
3.30009,0.050114
3.30086,0.0500904
3.29971,0.0501633
3.29952,0.0501751
3.30029,0.0502929
3.30086,0.0501268
3.30009,0.0501943
3.30029,0.0501086
3.2999,0.0499961
3.30009,0.050114
3.30086,0.0502201
3.2999,0.0501161
3.29971,0.0501622
3.29914,0.0501901
3.30048,0.0501633
3.2999,0.0501815
3.30009,0.0502093
3.2999,0.0502383
3.29952,0.0501054
3.30009,0.0501804
3.30048,0.0502458
3.29952,0.0503047
3.30086,0.0502061
3.29895,0.0501836
3.29971,0.0502501
3.30029,0.0501633
3.30124,0.0501375
3.30009,0.0501933
3.30048,0.0501493
3.29952,0.0502083
3.30009,0.0502651
3.29971,0.0504333
3.29933,0.0501676
3.30009,0.0501847
3.2999,0.0502361
3.30067,0.0500508
3.29914,0.0502018
3.2999,0.0501504
3.30009,0.0501075
3.29971,0.0501065
3.29971,0.0500572
3.30029,0.0500743
3.29952,0.0501225
3.29876,0.0501161
3.2999,0.0500572
3.29971,0.0502383
3.30029,0.050189
3.30086,0.050159
3.29895,0.0501847
3.30048,0.0501729
3.29971,0.050129
3.30105,0.0501686
3.302,0.0414591
3.2999,0.0502083
3.30048,0.0502961
3.29876,0.0503004
3.30029,0.050115
3.2999,0.0502801
3.30067,0.0501654
3.29971,0.0502018
3.30029,0.0501483
3.30009,0.0502093
3.30009,0.0501568
3.29971,0.0501654
3.29952,0.0502661
3.2999,0.050219
3.2999,0.0501976
3.30029,0.0501751
3.30009,0.0501343
3.30029,0.0503497
3.29971,0.0502447
3.30048,0.0503894
3.2999,0.0501236
3.29952,0.0500711
3.29933,0.0502179
3.29952,0.0501075
3.29971,0.0502908
3.30029,0.0501579
3.30067,0.0501225
3.2999,0.0502415
3.29971,0.0502522
3.30009,0.0502018
3.30009,0.0502211
3.30009,0.0502308
3.30009,0.0501011
3.30029,0.0501108
